# Evoluation started on 2019/08/30 10:12:57
# Generation	   Best 	   Average 	   Worst
	  0		   1.238	   0.711	   0.005
	  1		   1.233	   1.111	   0.355
	  2		   1.258	   1.040	   0.201
# Evoluation started on 2019/08/30 17:02:22
# Generation	   Best 	   Average 	   Worst
	  2		   1.258	   1.040	   0.201
# Evoluation started on 2019/09/02 09:46:53
# Generation	   Best 	   Average 	   Worst
	  2		   1.258	   1.040	   0.201
	  3		   1.389	   1.072	   0.431
	  4		   1.387	   1.135	   0.596
	  5		   1.451	   1.184	   0.256
	  6		   1.470	   1.146	   0.392
	  7		   1.528	   1.211	   0.665
	  8		   1.621	   1.221	   0.222
	  9		   1.689	   1.295	   0.244
	 10		   1.683	   1.272	   0.575
	 11		   1.682	   1.352	   0.517
	 12		   1.729	   1.388	   0.960
	 13		   1.756	   1.347	   0.707
	 14		   1.762	   1.421	   0.818
	 15		   1.748	   1.322	   0.654
	 16		   1.739	   1.308	   0.735
	 17		   1.664	   1.312	   0.768
	 18		   1.713	   1.367	   0.784
	 19		   1.767	   1.336	   0.714
	 20		   1.740	   1.359	   0.811
	 21		   1.737	   1.345	   0.788
	 22		   1.771	   1.422	   0.768
	 23		   1.755	   1.418	   0.740
	 24		   1.755	   1.377	   0.779
	 25		   1.757	   1.318	   0.745
	 26		   1.759	   1.377	   0.783
	 27		   1.762	   1.435	   0.842
	 28		   1.803	   1.461	   0.711
	 29		   1.811	   1.460	   0.576
	 30		   1.798	   1.488	   0.770
	 31		   1.766	   1.435	   0.931
	 32		   1.798	   1.489	   0.763
	 33		   1.807	   1.531	   0.901
	 34		   1.815	   1.479	   0.875
	 35		   1.802	   1.549	   0.923
	 36		   1.761	   1.427	   0.760
	 37		   1.814	   1.555	   0.845
	 38		   1.771	   1.516	   0.814
	 39		   1.866	   1.599	   0.737
	 40		   1.836	   1.564	   0.806
	 41		   1.760	   1.538	   0.868
	 42		   1.798	   1.575	   0.820
	 43		   1.819	   1.501	   0.834
	 44		   1.831	   1.503	   0.856
	 45		   1.769	   1.543	   0.904
	 46		   1.802	   1.603	   0.915
	 47		   1.843	   1.598	   0.910
	 48		   1.748	   1.504	   0.821
	 49		   1.853	   1.552	   0.895
	 50		   1.775	   1.519	   0.846
	 51		   1.797	   1.495	   0.802
	 52		   1.840	   1.560	   0.905
	 53		   1.772	   1.563	   0.961
	 54		   1.794	   1.481	   0.793
	 55		   1.788	   1.536	   0.889
	 56		   1.871	   1.621	   0.841
	 57		   1.751	   1.567	   0.914
	 58		   1.786	   1.532	   0.818
	 59		   1.811	   1.557	   0.804
	 60		   1.811	   1.548	   0.785
	 61		   1.833	   1.533	   0.793
	 62		   1.850	   1.569	   0.908
	 63		   1.859	   1.552	   0.780
	 64		   1.957	   1.581	   0.752
	 65		   1.949	   1.540	   0.758
	 66		   1.955	   1.548	   0.820
	 67		   1.971	   1.575	   0.604
	 68		   2.021	   1.651	   0.634
	 69		   1.960	   1.554	   0.434
	 70		   1.985	   1.453	   0.660
	 71		   2.038	   1.428	   0.569
	 72		   2.026	   1.493	   0.677
	 73		   2.090	   1.578	   0.714
	 74		   2.118	   1.558	   0.759
	 75		   2.120	   1.495	   0.570
	 76		   2.135	   1.575	   0.710
	 77		   2.080	   1.516	   0.668
	 78		   2.076	   1.548	   0.667
	 79		   2.053	   1.504	   0.528
	 80		   2.076	   1.583	   0.649
	 81		   2.025	   1.509	   0.484
	 82		   2.073	   1.567	   0.552
	 83		   2.077	   1.470	   0.395
	 84		   2.124	   1.541	   0.367
	 85		   2.099	   1.514	   0.443
	 86		   2.114	   1.570	   0.243
	 87		   2.106	   1.538	   0.325
	 88		   2.092	   1.544	   0.073
	 89		   2.155	   1.502	   0.370
	 90		   2.146	   1.548	   0.314
	 91		   2.066	   1.530	   0.341
	 92		   2.162	   1.652	   0.591
	 93		   2.177	   1.493	   0.411
	 94		   2.159	   1.487	   0.319
	 95		   2.158	   1.642	   0.448
	 96		   2.172	   1.496	   0.310
	 97		   2.260	   1.651	   0.285
	 98		   2.153	   1.622	   0.357
	 99		   2.137	   1.490	   0.328
	100		   2.231	   1.552	   0.395
	101		   2.131	   1.449	   0.186
	102		   2.196	   1.628	   0.387
