Setup	Run	FitnessSample	Sample	Fitness
robotglobal	13	1	15	2.9941402717877406
robotglobal	13	1	16	2.991788791167827
robotglobal	13	1	17	2.9958898608637385
robotglobal	13	1	18	2.9744531709040203
robotglobal	13	1	19	2.9857227707712726
robotglobal	13	1	20	2.9853331962753593
robotglobal	13	1	21	2.5048846982233153
robotglobal	13	1	22	2.9930494026648997
robotglobal	13	1	23	2.9834295755319182
robotglobal	13	1	24	2.9672116840154965
robotglobal	13	1	25	2.989773225647849
robotglobal	13	1	26	2.9873404516812787
robotglobal	13	1	27	2.9897058873415077
robotglobal	13	1	28	2.989814503664438
robotglobal	13	1	29	2.8967477515582694
robotglobal	13	1	30	2.44012772559971
robotglobal	13	1	31	2.940577753212011
robotglobal	13	1	32	2.989999524368545
robotglobal	13	1	33	2.9741524033437177
robotglobal	13	1	34	2.9679678319828042
robotglobal	13	1	35	2.9554402282514394
robotglobal	13	1	36	2.976314783589248
robotglobal	13	1	37	2.9216347042772517
robotglobal	13	1	38	2.9755245555516283
robotglobal	13	1	39	2.987058217110609
robotglobal	13	1	40	2.987012797072045
robotglobal	13	1	41	2.2306676420959954
robotglobal	13	1	42	2.25595277878754
robotglobal	13	1	43	2.986287099764131
robotglobal	13	1	44	2.944758168447195
robotglobal	13	1	45	2.931463163273925
robotglobal	13	1	46	2.572936656750607
robotglobal	13	1	47	2.940052141080254
robotglobal	13	1	48	2.9898444304400478
robotglobal	13	1	49	2.989044888185113
robotglobal	13	1	50	2.9665457737568053
robotglobal	13	1	51	2.9792156754008206
robotglobal	13	1	52	2.9902992322438635
robotglobal	13	1	53	2.984974761967668
robotglobal	13	1	54	2.974267027395176
robotglobal	13	1	55	2.972115289697644
robotglobal	13	1	56	2.9840361898705505
robotglobal	13	1	57	2.9600421153755985
robotglobal	13	1	58	2.986478649693975
robotglobal	13	1	59	2.975685104442038
robotglobal	13	1	60	2.994304830039991
robotglobal	13	1	61	2.922900501793867
robotglobal	13	1	62	2.9864341932851093
robotglobal	13	1	63	2.70943643247863
robotglobal	13	1	64	2.9811353013719404
robotglobal	13	1	65	2.9852743991216855
robotglobal	13	1	66	2.5131941126685495
robotglobal	13	1	67	2.9775922537300588
robotglobal	13	1	68	2.9865516474702947
robotglobal	13	1	69	2.9902045414429494
robotglobal	13	1	70	2.700390590232661
robotglobal	13	1	71	2.968251880172504
robotglobal	13	1	72	2.9878363457748733
robotglobal	13	1	73	2.9888792012724634
robotglobal	13	1	74	2.9718717223206292
robotglobal	13	1	75	2.5132737800961165
robotglobal	13	1	76	2.9885774943060834
robotglobal	13	1	77	2.977850549274061
robotglobal	13	1	78	2.9461252321903895
robotglobal	13	1	79	2.9172239039050396
robotglobal	13	1	80	2.976250718683552
robotglobal	13	1	81	2.9756042086816885
robotglobal	13	1	82	2.680184544928878
robotglobal	13	1	83	2.945144306049716
robotglobal	13	1	84	2.9322832513455683
robotglobal	13	1	85	2.98922079310459
robotglobal	13	1	86	2.244651022668317
robotglobal	13	1	87	2.9909066959954416
robotglobal	13	1	88	2.788683921262379
robotglobal	13	1	89	2.9591135806226063
robotglobal	13	1	90	2.9901799764935033
robotglobal	13	1	91	2.5717957858181877
robotglobal	13	1	92	2.9913890553784173
robotglobal	13	1	93	2.987290869291542
robotglobal	13	1	94	2.995094287756049
robotglobal	13	1	95	2.8272496175852107
robotglobal	13	1	96	2.9798039677970003
robotglobal	13	1	97	2.9899546303043536
robotglobal	13	1	98	2.9880245844103186
robotglobal	13	1	99	2.8587648004109734
robotglobal	13	2	0	2.9816482583973833
robotglobal	13	2	1	2.3094456987439465
robotglobal	13	2	2	2.3549439787890134
robotglobal	13	2	3	2.99178492611021
robotglobal	13	2	4	2.9744577780760553
robotglobal	13	2	5	2.98869259832447
robotglobal	13	2	6	2.989379651153109
robotglobal	13	2	7	2.983207923118
robotglobal	13	2	8	2.825975518175208
robotglobal	13	2	9	2.9437367990759338
robotglobal	13	2	10	2.9771928401455985
robotglobal	13	2	11	2.9143690175631622
robotglobal	13	2	12	2.918405790970794
robotglobal	13	2	13	2.9820684160353217
robotglobal	13	2	14	2.9746437964362844
robotglobal	13	2	15	2.574308370347421
robotglobal	13	2	16	2.9921109997576854
robotglobal	13	2	17	2.9808121620665124
robotglobal	13	2	18	2.9679816484387302
robotglobal	13	2	19	2.6452535637565253
robotglobal	13	2	20	2.9680772811972798
robotglobal	13	2	21	2.9916077519573916
robotglobal	13	2	22	2.915345654736434
robotglobal	13	2	23	2.320086942485942
robotglobal	13	2	24	2.919533904785433
robotglobal	13	2	25	2.9719471816800955
robotglobal	13	2	26	2.6049516725257105
robotglobal	13	2	27	2.56875250319763
robotglobal	13	2	28	2.9862324460205256
robotglobal	13	2	29	2.9690692690736817
robotglobal	13	2	30	2.981489756026985
robotglobal	13	2	31	2.228626552535976
robotglobal	13	2	32	2.96453827074588
robotglobal	13	2	33	2.9438082434022976
robotglobal	13	2	34	2.9695435772774506
robotglobal	13	2	35	2.9201480304814638
robotglobal	13	2	36	2.9182526682678267
robotglobal	13	2	37	2.9876954432470324
robotglobal	13	2	38	2.9739603835359207
robotglobal	13	2	39	2.957099122344855
robotglobal	13	2	40	2.951511144898756
robotglobal	13	2	41	2.9470917522130358
robotglobal	13	2	42	2.984786358788893
robotglobal	13	2	43	2.954068297426357
robotglobal	13	2	44	2.964292588347078
robotglobal	13	2	45	2.938810777258883
robotglobal	13	2	46	2.9690757364809954
robotglobal	13	2	47	2.969448518146786
robotglobal	13	2	48	2.984027021122129
robotglobal	13	2	49	2.7626904388246927
robotglobal	13	2	50	2.7122549643168785
robotglobal	13	2	51	2.944217970272241
robotglobal	13	2	52	2.4094459316452053
robotglobal	13	2	53	2.9493271207108034
robotglobal	13	2	54	2.9757911311531986
robotglobal	13	2	55	2.7906558592666446
robotglobal	13	2	56	2.718390340568704
robotglobal	13	2	57	2.944589240917143
robotglobal	13	2	58	2.9494606485142434
robotglobal	13	2	59	2.9924119112388654
robotglobal	13	2	60	2.8972379977312506
robotglobal	13	2	61	2.9883660381898274
robotglobal	13	2	62	2.982943378543361
robotglobal	13	2	63	2.981820429464718
robotglobal	13	2	64	2.967176503594832
robotglobal	13	2	65	2.328544928689579
robotglobal	13	2	66	2.529391220796777
robotglobal	13	2	67	2.984391193535287
robotglobal	13	2	68	2.9771551482002563
robotglobal	13	2	69	2.9864832199525555
robotglobal	13	2	70	2.322512282882342
robotglobal	13	2	71	2.9759115730798458
robotglobal	13	2	72	2.3010747770818787
robotglobal	13	2	73	2.9796078452791366
robotglobal	13	2	74	2.7859143794371724
robotglobal	13	2	75	2.9532005109424118
robotglobal	13	2	76	2.5592773138559544
robotglobal	13	2	77	2.9865083912497723
robotglobal	13	2	78	2.9248404003689794
robotglobal	13	2	79	2.982926938205555
robotglobal	13	2	80	2.67452044135929
robotglobal	13	2	81	2.9140702111190517
robotglobal	13	2	82	2.98050739524132
robotglobal	13	2	83	1.8636769953907488
robotglobal	13	2	84	2.934617734141845
robotglobal	13	2	85	2.6815809585030106
robotglobal	13	2	86	2.286808208950605
robotglobal	13	2	87	2.9371360109809466
robotglobal	13	2	88	2.989847781836317
robotglobal	13	2	89	2.949210562028754
robotglobal	13	2	90	2.9890922249373446
robotglobal	13	2	91	2.96570180268915
robotglobal	13	2	92	2.988702060861611
robotglobal	13	2	93	2.9641859385144214
robotglobal	13	2	94	2.747899986272399
robotglobal	13	2	95	2.6590077431827575
robotglobal	13	2	96	2.9704679818443585
robotglobal	13	2	97	2.3241406315760167
robotglobal	13	2	98	2.9763096745886575
robotglobal	13	2	99	2.96560660745959
robotglobal	13	3	0	2.4289015924738795
robotglobal	13	3	1	2.341685492732957
robotglobal	13	3	2	2.7725775166602498
robotglobal	13	3	3	2.98689792344035
robotglobal	13	3	4	2.9812025391894643
robotglobal	13	3	5	2.745837267341284
robotglobal	13	3	6	2.978695933174879
robotglobal	13	3	7	2.1919819661187154
robotglobal	13	3	8	2.9626208155137954
robotglobal	13	3	9	1.9215786296049098
robotglobal	13	3	10	2.932880923718651
robotglobal	13	3	11	2.9784728114304717
robotglobal	13	3	12	2.95299076535649
robotglobal	13	3	13	2.9171205268190645
robotglobal	13	3	14	2.968799230977204
robotglobal	13	3	15	2.9870992288086184
robotglobal	13	3	16	2.9841637315926666
robotglobal	13	3	17	2.861369142836441
robotglobal	13	3	18	2.9666540908061245
robotglobal	13	3	19	2.832921329032237
robotglobal	13	3	20	2.947854163149356
robotglobal	13	3	21	2.9537461200593347
robotglobal	13	3	22	2.990277842645418
