Setup	Run	FitnessSample	Sample	Fitness
5robotswithoualignt2	3	3	21	2.933131746773665
5robotswithoualignt2	3	3	22	2.796371868780829
5robotswithoualignt2	3	3	23	2.8671532183318265
5robotswithoualignt2	3	3	24	2.933294762041701
5robotswithoualignt2	3	3	25	2.2711509714685554
5robotswithoualignt2	3	3	26	2.234803299811678
5robotswithoualignt2	3	3	27	2.946016979357548
5robotswithoualignt2	3	3	28	2.9278391911445327
5robotswithoualignt2	3	3	29	2.8343843846060155
5robotswithoualignt2	3	3	30	2.7144043296758085
5robotswithoualignt2	3	3	31	2.114089463325553
5robotswithoualignt2	3	3	32	2.871851626795164
5robotswithoualignt2	3	3	33	2.8263279718381384
5robotswithoualignt2	3	3	34	2.8361166121145107
5robotswithoualignt2	3	3	35	1.9858877560590429
5robotswithoualignt2	3	3	36	2.8126155400677026
5robotswithoualignt2	3	3	37	2.662016223777058
5robotswithoualignt2	3	3	38	2.9508149971361344
5robotswithoualignt2	3	3	39	2.6651089516718134
5robotswithoualignt2	3	3	40	2.2703700704636085
5robotswithoualignt2	3	3	41	2.261392670615863
5robotswithoualignt2	3	3	42	2.919544720955484
5robotswithoualignt2	3	3	43	2.9630734366665714
5robotswithoualignt2	3	3	44	2.8763044751691913
5robotswithoualignt2	3	3	45	2.43588618503893
5robotswithoualignt2	3	3	46	2.810182087872686
5robotswithoualignt2	3	3	47	2.668898386484722
5robotswithoualignt2	3	3	48	2.8497095630009923
5robotswithoualignt2	3	3	49	2.707698924823803
5robotswithoualignt2	3	3	50	2.7838100245152955
5robotswithoualignt2	3	3	51	2.6012377603732224
5robotswithoualignt2	3	3	52	2.904839191477005
5robotswithoualignt2	3	3	53	2.512553066629589
5robotswithoualignt2	3	3	54	2.904964396749386
5robotswithoualignt2	3	3	55	2.8379905462426525
5robotswithoualignt2	3	3	56	2.8926067368469197
5robotswithoualignt2	3	3	57	2.6473579799459355
5robotswithoualignt2	3	3	58	2.9456602295524252
5robotswithoualignt2	3	3	59	2.771474956363013
5robotswithoualignt2	3	3	60	2.932564424923194
5robotswithoualignt2	3	3	61	2.702956515430799
5robotswithoualignt2	3	3	62	2.7097310980916864
5robotswithoualignt2	3	3	63	2.9490642637370352
5robotswithoualignt2	3	3	64	2.683922482646739
5robotswithoualignt2	3	3	65	2.8087565381996478
5robotswithoualignt2	3	3	66	2.842550848221536
5robotswithoualignt2	3	3	67	2.1052217452525155
5robotswithoualignt2	3	3	68	2.5852222861268377
5robotswithoualignt2	3	3	69	2.789893867014831
5robotswithoualignt2	3	3	70	2.1149102000776723
5robotswithoualignt2	3	3	71	2.5345594152185136
5robotswithoualignt2	3	3	72	2.94618170570736
5robotswithoualignt2	3	3	73	2.891447847399389
5robotswithoualignt2	3	3	74	2.7830155724502927
5robotswithoualignt2	3	3	75	2.547219231458482
5robotswithoualignt2	3	3	76	2.9030956646908592
5robotswithoualignt2	3	3	77	2.6719439171633645
5robotswithoualignt2	3	3	78	2.6411618350783312
5robotswithoualignt2	3	3	79	2.743342554819521
5robotswithoualignt2	3	3	80	2.764674462992981
5robotswithoualignt2	3	3	81	2.7850137018699845
5robotswithoualignt2	3	3	82	2.8743345364348563
5robotswithoualignt2	3	3	83	2.908841796468656
5robotswithoualignt2	3	3	84	2.731668040840389
5robotswithoualignt2	3	3	85	2.9069612837406127
5robotswithoualignt2	3	3	86	2.666459803954179
5robotswithoualignt2	3	3	87	2.9506637257350823
5robotswithoualignt2	3	3	88	2.856470130216733
5robotswithoualignt2	3	3	89	2.4230306367986123
5robotswithoualignt2	3	3	90	2.874793663031466
5robotswithoualignt2	3	3	91	2.6358548938146553
5robotswithoualignt2	3	3	92	2.8263482103702686
5robotswithoualignt2	3	3	93	2.7130983033411766
5robotswithoualignt2	3	3	94	2.7433762455062056
5robotswithoualignt2	3	3	95	2.6580620522105716
5robotswithoualignt2	3	3	96	2.315330504071725
5robotswithoualignt2	3	3	97	2.697078495435074
5robotswithoualignt2	3	3	98	2.6648359749124118
5robotswithoualignt2	3	3	99	2.8167188398748273
