# Evoluation started on 2019/08/30 10:29:06
# Generation	   Best 	   Average 	   Worst
	  0		   1.046	   0.457	  -0.246
	  1		   1.042	   0.929	   0.142
	  2		   1.043	   0.995	   0.277
	  3		   1.043	   0.982	   0.228
	  4		   1.039	   0.960	   0.165
	  5		   1.041	   1.030	   0.977
	  6		   1.046	   0.954	   0.170
	  7		   1.051	   0.986	   0.196
	  8		   1.058	   0.977	  -0.013
	  9		   1.096	   0.989	   0.203
	 10		   1.117	   0.918	   0.148
	 11		   1.145	   0.805	  -0.021
	 12		   1.145	   0.819	  -0.128
	 13		   1.170	   0.714	  -0.239
	 14		   1.200	   0.846	  -0.198
	 15		   1.192	   0.866	   0.028
	 16		   1.233	   0.890	  -0.167
	 17		   1.213	   0.892	   0.079
	 18		   1.220	   0.765	  -0.039
	 19		   1.233	   0.788	  -0.148
	 20		   1.193	   0.778	  -0.170
	 21		   1.232	   0.811	  -0.122
	 22		   1.216	   0.888	   0.142
	 23		   1.201	   0.843	   0.099
	 24		   1.257	   0.875	  -0.032
	 25		   1.206	   0.734	  -0.007
	 26		   1.221	   0.725	  -0.036
	 27		   1.226	   0.758	  -0.057
	 28		   1.260	   0.701	  -0.170
	 29		   1.231	   0.679	  -0.129
	 30		   1.258	   0.703	  -0.087
	 31		   1.237	   0.677	   0.034
	 32		   1.234	   0.692	  -0.147
	 33		   1.266	   0.674	   0.008
	 34		   1.262	   0.713	  -0.051
	 35		   1.232	   0.701	  -0.101
	 36		   1.256	   0.696	  -0.065
	 37		   1.277	   0.674	  -0.190
	 38		   1.291	   0.770	  -0.146
	 39		   1.296	   0.772	  -0.038
	 40		   1.263	   0.696	   0.113
	 41		   1.261	   0.678	  -0.140
	 42		   1.263	   0.725	  -0.029
	 43		   1.247	   0.715	  -0.147
	 44		   1.256	   0.743	   0.016
	 45		   1.261	   0.730	  -0.046
	 46		   1.261	   0.750	  -0.140
	 47		   1.300	   0.699	  -0.115
	 48		   1.273	   0.651	  -0.127
	 49		   1.288	   0.735	   0.025
	 50		   1.283	   0.755	  -0.077
	 51		   1.287	   0.775	  -0.135
	 52		   1.257	   0.741	   0.116
	 53		   1.292	   0.734	  -0.130
	 54		   1.277	   0.755	  -0.221
	 55		   1.286	   0.735	  -0.139
	 56		   1.289	   0.793	  -0.146
	 57		   1.275	   0.745	  -0.103
	 58		   1.259	   0.695	  -0.108
	 59		   1.317	   0.744	  -0.195
	 60		   1.271	   0.725	  -0.161
	 61		   1.296	   0.799	   0.062
	 62		   1.291	   0.771	  -0.187
	 63		   1.297	   0.814	   0.108
	 64		   1.276	   0.777	  -0.175
	 65		   1.304	   0.708	  -0.227
	 66		   1.298	   0.793	  -0.007
	 67		   1.273	   0.746	  -0.119
	 68		   1.286	   0.771	  -0.165
	 69		   1.278	   0.734	  -0.247
	 70		   1.291	   0.821	  -0.120
	 71		   1.260	   0.718	  -0.248
	 72		   1.283	   0.768	  -0.219
	 73		   1.264	   0.769	  -0.127
	 74		   1.272	   0.870	  -0.176
	 75		   1.268	   0.824	  -0.055
	 76		   1.294	   0.847	   0.006
	 77		   1.285	   0.790	  -0.143
	 78		   1.300	   0.778	  -0.251
	 79		   1.265	   0.772	  -0.139
	 80		   1.274	   0.752	  -0.255
	 81		   1.281	   0.742	  -0.194
	 82		   1.291	   0.723	  -0.123
	 83		   1.286	   0.785	  -0.061
	 84		   1.311	   0.722	  -0.154
	 85		   1.295	   0.745	  -0.218
	 86		   1.311	   0.761	  -0.163
	 87		   1.318	   0.718	  -0.089
	 88		   1.262	   0.719	  -0.074
	 89		   1.322	   0.768	  -0.248
	 90		   1.308	   0.750	  -0.110
	 91		   1.335	   0.760	  -0.201
	 92		   1.337	   0.749	  -0.124
	 93		   1.308	   0.807	  -0.101
	 94		   1.321	   0.852	  -0.129
	 95		   1.293	   0.758	  -0.096
	 96		   1.279	   0.727	  -0.185
	 97		   1.279	   0.776	  -0.140
	 98		   1.305	   0.793	  -0.185
	 99		   1.299	   0.694	  -0.221
	100		   1.302	   0.805	  -0.169
	101		   1.322	   0.786	  -0.136
	102		   1.331	   0.748	  -0.145
	103		   1.303	   0.754	  -0.145
	104		   1.300	   0.776	  -0.060
	105		   1.315	   0.718	  -0.056
	106		   1.306	   0.809	  -0.079
	107		   1.313	   0.811	  -0.014
	108		   1.329	   0.809	  -0.169
	109		   1.342	   0.770	  -0.167
	110		   1.305	   0.826	   0.129
	111		   1.300	   0.826	  -0.088
	112		   1.326	   0.714	  -0.136
	113		   1.318	   0.741	   0.038
	114		   1.323	   0.758	  -0.127
	115		   1.315	   0.822	  -0.110
	116		   1.324	   0.788	  -0.084
	117		   1.329	   0.773	  -0.107
	118		   1.326	   0.774	  -0.071
	119		   1.308	   0.805	  -0.152
	120		   1.324	   0.762	   0.053
	121		   1.344	   0.688	  -0.091
	122		   1.336	   0.742	  -0.105
	123		   1.295	   0.717	  -0.138
	124		   1.327	   0.734	  -0.171
	125		   1.321	   0.677	  -0.080
	126		   1.317	   0.705	  -0.187
	127		   1.307	   0.746	  -0.081
	128		   1.362	   0.603	  -0.280
	129		   1.305	   0.687	  -0.247
	130		   1.330	   0.769	  -0.207
