# Evoluation started on 2019/09/14 10:17:11
# Generation	   Best 	   Average 	   Worst
	  0		   1.200	   0.722	  -0.054
	  1		   1.253	   1.114	   0.456
	  2		   1.264	   1.031	   0.297
	  3		   1.291	   1.000	   0.337
	  4		   1.268	   0.901	   0.417
	  5		   1.372	   1.000	   0.378
	  6		   1.348	   0.948	   0.305
	  7		   1.362	   0.975	   0.300
	  8		   1.394	   1.052	   0.417
	  9		   1.381	   1.002	   0.395
	 10		   1.370	   1.060	   0.358
	 11		   1.365	   0.983	   0.293
	 12		   1.428	   1.060	   0.386
	 13		   1.364	   1.004	   0.318
	 14		   1.390	   0.995	   0.309
	 15		   1.362	   0.974	   0.359
	 16		   1.430	   1.018	   0.468
	 17		   1.452	   1.074	   0.425
	 18		   1.648	   1.006	  -0.063
	 19		   1.564	   0.967	   0.029
	 20		   1.666	   1.018	  -0.033
	 21		   1.794	   1.020	   0.215
	 22		   1.786	   0.993	  -0.016
	 23		   1.758	   1.061	   0.187
	 24		   1.804	   1.043	   0.010
	 25		   1.804	   1.054	  -0.179
	 26		   1.768	   1.094	   0.085
	 27		   1.787	   1.018	  -0.003
	 28		   1.854	   1.068	   0.050
	 29		   1.851	   1.074	   0.095
	 30		   1.881	   1.067	   0.035
	 31		   1.860	   1.074	   0.171
	 32		   1.978	   1.051	  -0.114
	 33		   1.863	   1.049	  -0.019
	 34		   1.854	   1.028	  -0.168
	 35		   1.930	   1.046	   0.026
	 36		   1.948	   1.017	  -0.009
	 37		   1.886	   1.011	  -0.055
	 38		   1.954	   1.103	  -0.063
	 39		   1.921	   0.984	   0.150
	 40		   1.941	   1.027	   0.002
	 41		   1.945	   1.105	   0.181
	 42		   2.014	   1.039	   0.039
	 43		   1.897	   0.999	  -0.093
	 44		   1.882	   1.090	  -0.100
	 45		   1.981	   1.045	  -0.119
	 46		   2.031	   0.999	   0.043
	 47		   2.015	   1.037	   0.119
	 48		   2.003	   1.038	  -0.037
	 49		   2.014	   1.036	   0.160
	 50		   2.065	   1.051	   0.064
	 51		   1.989	   1.063	   0.017
	 52		   1.984	   1.057	  -0.015
	 53		   2.026	   1.039	   0.114
	 54		   2.005	   1.051	  -0.124
	 55		   2.038	   1.047	  -0.013
	 56		   2.052	   1.015	   0.157
	 57		   2.051	   1.002	  -0.107
	 58		   2.019	   1.022	  -0.148
	 59		   1.988	   1.050	   0.224
	 60		   2.075	   1.094	   0.075
	 61		   2.070	   1.041	  -0.118
	 62		   2.036	   1.074	   0.349
	 63		   1.999	   1.079	   0.021
	 64		   2.014	   1.059	  -0.158
	 65		   2.064	   1.086	   0.248
	 66		   1.972	   1.087	   0.159
	 67		   2.076	   1.117	   0.359
	 68		   2.045	   1.085	   0.005
	 69		   2.093	   1.107	   0.309
	 70		   2.017	   1.015	  -0.094
	 71		   2.002	   1.075	  -0.100
	 72		   2.022	   1.037	  -0.053
	 73		   1.997	   0.999	   0.216
	 74		   1.999	   1.052	   0.080
	 75		   2.041	   1.047	  -0.037
	 76		   2.033	   1.082	   0.262
	 77		   2.032	   1.087	   0.212
	 78		   2.065	   1.116	   0.157
	 79		   2.046	   1.113	   0.399
	 80		   2.061	   1.013	  -0.137
	 81		   2.026	   1.099	   0.228
	 82		   2.010	   1.094	   0.031
	 83		   2.017	   1.030	   0.175
	 84		   2.011	   1.069	   0.287
	 85		   2.086	   1.079	   0.103
	 86		   2.007	   1.105	   0.167
	 87		   2.012	   1.114	   0.266
	 88		   2.021	   1.052	   0.196
	 89		   2.054	   1.098	   0.268
	 90		   2.019	   1.100	   0.133
	 91		   2.085	   1.027	   0.122
	 92		   2.084	   1.087	   0.203
	 93		   2.021	   1.035	   0.045
	 94		   2.034	   1.055	  -0.050
	 95		   1.980	   1.059	   0.090
	 96		   2.011	   1.049	   0.041
	 97		   2.019	   1.044	   0.194
	 98		   2.027	   1.103	   0.276
	 99		   2.010	   1.121	   0.043
	100		   2.016	   1.044	   0.256
	101		   2.073	   1.124	   0.123
	102		   2.022	   1.062	   0.212
	103		   2.027	   1.089	   0.075
	104		   2.057	   1.150	   0.179
	105		   2.031	   1.060	   0.138
	106		   2.007	   1.024	   0.166
	107		   2.075	   1.061	  -0.038
	108		   2.044	   1.137	   0.214
	109		   2.000	   1.047	   0.182
	110		   2.107	   1.113	   0.223
	111		   2.045	   1.112	   0.194
	112		   2.046	   1.183	   0.353
	113		   2.051	   1.081	  -0.081
	114		   2.138	   1.084	  -0.067
	115		   1.984	   1.012	  -0.025
