Setup	Run	FitnessSample	Sample	Fitness
robotswithoutalignment	15	3	65	1.996722000217141
robotswithoutalignment	15	3	66	1.9723125000000001
robotswithoutalignment	15	3	67	1.9893094470301493
robotswithoutalignment	15	3	68	1.4192694094473
robotswithoutalignment	15	3	69	1.98564303814791
robotswithoutalignment	15	3	70	1.923370264842325
robotswithoutalignment	15	3	71	1.9919702980913971
robotswithoutalignment	15	3	72	1.9860668862219766
robotswithoutalignment	15	3	73	1.9099374999999998
robotswithoutalignment	15	3	74	1.9601875
robotswithoutalignment	15	3	75	1.548073631145102
robotswithoutalignment	15	3	76	1.9914740037824223
robotswithoutalignment	15	3	77	1.97544036797755
robotswithoutalignment	15	3	78	1.9557880480736078
robotswithoutalignment	15	3	79	1.9117397016302822
robotswithoutalignment	15	3	80	1.7663333333333333
robotswithoutalignment	15	3	81	1.9903541666666666
robotswithoutalignment	15	3	82	1.9926249999999999
robotswithoutalignment	15	3	83	1.9052708333333332
robotswithoutalignment	15	3	84	1.5498947891974193
robotswithoutalignment	15	3	85	1.9958958333333334
robotswithoutalignment	15	3	86	1.9647916666666667
robotswithoutalignment	15	3	87	1.9954166666666666
robotswithoutalignment	15	3	88	1.9445208333333333
robotswithoutalignment	15	3	89	1.866634911010132
robotswithoutalignment	15	3	90	1.9925429512122537
robotswithoutalignment	15	3	91	1.8966736111111109
robotswithoutalignment	15	3	92	1.9933958333333335
robotswithoutalignment	15	3	93	1.4276950887971087
robotswithoutalignment	15	3	94	1.9842326349396706
robotswithoutalignment	15	3	95	1.9431875
robotswithoutalignment	15	3	96	1.6861666666666668
robotswithoutalignment	15	3	97	1.8555191670809104
robotswithoutalignment	15	3	98	1.9945
robotswithoutalignment	15	3	99	1.9753195128699277
