# Evoluation started on 2019/09/14 10:17:11
# Generation	   Best 	   Average 	   Worst
	  0		   1.181	   0.636	  -0.201
	  1		   1.191	   1.086	   0.434
	  2		   1.209	   1.056	   0.292
	  3		   1.246	   1.081	   0.433
	  4		   1.217	   1.052	   0.396
	  5		   1.233	   1.103	   0.588
	  6		   1.302	   1.136	   0.498
	  7		   1.310	   1.121	   0.430
	  8		   1.336	   1.108	   0.343
	  9		   1.315	   1.047	   0.331
	 10		   1.295	   1.010	   0.425
	 11		   1.328	   1.014	   0.436
	 12		   1.412	   1.109	   0.592
	 13		   1.376	   1.137	   0.518
	 14		   1.594	   1.192	   0.644
	 15		   1.538	   1.054	   0.442
	 16		   1.585	   1.050	   0.356
	 17		   1.587	   0.986	   0.395
	 18		   1.623	   1.069	   0.600
	 19		   1.617	   1.078	   0.531
	 20		   1.662	   1.116	   0.498
	 21		   1.820	   1.232	   0.729
	 22		   1.836	   1.190	   0.638
	 23		   1.780	   1.198	   0.574
	 24		   1.768	   1.094	   0.615
	 25		   1.804	   1.048	   0.493
	 26		   1.739	   1.089	   0.543
	 27		   1.765	   1.074	   0.448
	 28		   1.791	   1.042	   0.503
	 29		   1.782	   1.077	   0.250
	 30		   1.764	   1.002	   0.242
	 31		   1.755	   1.075	   0.411
	 32		   1.783	   1.099	   0.532
	 33		   1.792	   1.113	   0.417
	 34		   1.825	   1.133	   0.555
	 35		   1.749	   1.021	   0.434
	 36		   1.856	   1.113	   0.443
	 37		   1.882	   1.133	   0.380
	 38		   1.929	   1.145	   0.486
	 39		   1.868	   1.255	   0.560
	 40		   1.873	   1.143	   0.346
	 41		   2.008	   1.340	   0.611
	 42		   1.914	   1.226	   0.525
	 43		   1.837	   1.163	   0.450
	 44		   1.912	   1.173	   0.384
	 45		   1.903	   1.218	   0.193
	 46		   1.989	   1.284	   0.481
	 47		   1.935	   1.174	   0.574
	 48		   1.926	   1.209	   0.540
	 49		   2.003	   1.261	   0.488
	 50		   1.955	   1.250	   0.484
	 51		   1.953	   1.222	   0.553
	 52		   1.923	   1.170	   0.468
	 53		   1.973	   1.122	   0.511
	 54		   1.947	   1.203	   0.466
	 55		   1.957	   1.197	   0.228
	 56		   2.045	   1.229	   0.514
	 57		   1.963	   1.205	   0.428
	 58		   1.998	   1.140	   0.352
	 59		   1.916	   1.165	   0.422
	 60		   2.068	   1.182	   0.356
	 61		   2.036	   1.157	   0.385
	 62		   2.006	   1.220	   0.446
	 63		   1.972	   1.228	   0.484
	 64		   1.998	   1.138	   0.474
	 65		   2.043	   1.194	   0.457
	 66		   1.983	   1.221	   0.408
	 67		   2.007	   1.184	   0.510
	 68		   1.998	   1.261	   0.515
	 69		   2.092	   1.278	   0.367
	 70		   2.024	   1.244	   0.367
	 71		   2.079	   1.247	   0.247
	 72		   2.013	   1.231	   0.602
	 73		   2.000	   1.297	   0.043
	 74		   2.045	   1.249	   0.498
	 75		   2.070	   1.231	   0.338
	 76		   2.001	   1.285	   0.162
	 77		   2.092	   1.378	   0.432
	 78		   2.046	   1.277	   0.274
	 79		   2.016	   1.437	   0.516
	 80		   2.046	   1.411	   0.493
	 81		   2.070	   1.330	   0.442
	 82		   2.011	   1.345	   0.167
	 83		   2.045	   1.244	   0.091
	 84		   2.055	   1.358	  -0.042
	 85		   2.122	   1.209	   0.196
	 86		   2.038	   1.301	   0.120
	 87		   2.078	   1.285	   0.276
	 88		   2.058	   1.305	   0.679
	 89		   2.117	   1.238	   0.071
	 90		   2.101	   1.159	  -0.269
	 91		   2.123	   1.202	   0.185
	 92		   2.107	   1.203	   0.252
	 93		   2.097	   1.300	   0.333
	 94		   2.097	   1.240	   0.112
	 95		   2.047	   1.176	  -0.007
	 96		   2.131	   1.364	   0.090
	 97		   2.043	   1.170	   0.147
	 98		   2.098	   1.307	   0.426
	 99		   2.066	   1.329	   0.343
	100		   2.084	   1.241	   0.311
	101		   2.138	   1.218	   0.169
	102		   2.043	   1.279	   0.272
	103		   2.073	   1.308	   0.218
	104		   2.114	   1.241	   0.080
	105		   2.130	   1.224	   0.358
	106		   2.084	   1.273	  -0.108
	107		   2.079	   1.246	   0.041
	108		   2.137	   1.279	  -0.357
