# Evoluation started on 2019/08/29 18:44:19
# Generation	   Best 	   Average 	   Worst
	  0		   1.074	   0.497	  -0.223
	  1		   1.100	   1.049	   0.360
	  2		   1.087	   1.067	   0.285
	  3		   1.089	   1.067	   0.550
	  4		   1.093	   1.084	   1.068
	  5		   1.110	   1.066	   0.274
	  6		   1.093	   1.035	   0.305
	  7		   1.108	   1.029	   0.295
	  8		   1.119	   1.001	   0.031
	  9		   1.123	   1.041	   0.234
	 10		   1.126	   1.047	   0.317
	 11		   1.138	   1.026	  -0.167
	 12		   1.169	   1.058	   0.255
	 13		   1.157	   1.013	  -0.086
	 14		   1.192	   1.046	   0.117
	 15		   1.198	   1.080	   0.434
	 16		   1.212	   1.009	  -0.046
	 17		   1.182	   1.066	  -0.063
	 18		   1.212	   1.052	   0.144
	 19		   1.216	   1.092	   0.155
	 20		   1.228	   1.023	   0.030
	 21		   1.247	   1.075	  -0.031
	 22		   1.232	   1.046	   0.064
	 23		   1.234	   1.039	   0.282
	 24		   1.239	   1.068	  -0.100
	 25		   1.250	   1.109	   0.744
	 26		   1.238	   1.062	   0.393
	 27		   1.243	   1.099	   0.553
	 28		   1.304	   1.052	   0.037
	 29		   1.256	   1.066	   0.491
	 30		   1.269	   1.078	   0.316
	 31		   1.251	   1.066	   0.130
	 32		   1.298	   1.090	   0.096
	 33		   1.259	   1.043	   0.337
	 34		   1.314	   1.070	   0.186
	 35		   1.324	   1.089	   0.342
	 36		   1.286	   1.028	   0.174
	 37		   1.281	   1.082	   0.414
	 38		   1.305	   1.129	   0.494
	 39		   1.282	   1.035	   0.171
	 40		   1.283	   1.100	   0.490
	 41		   1.326	   1.075	   0.307
	 42		   1.310	   1.100	   0.417
	 43		   1.324	   1.131	   0.550
	 44		   1.336	   1.091	   0.420
	 45		   1.378	   1.144	   0.262
	 46		   1.376	   1.090	   0.263
	 47		   1.381	   1.017	   0.209
	 48		   1.385	   1.038	   0.041
	 49		   1.426	   1.098	   0.376
	 50		   1.419	   1.015	   0.013
	 51		   1.432	   0.940	  -0.083
	 52		   1.424	   1.005	  -0.052
	 53		   1.437	   0.991	  -0.030
	 54		   1.451	   0.981	   0.121
	 55		   1.457	   1.067	  -0.004
	 56		   1.459	   1.050	  -0.001
	 57		   1.484	   0.984	   0.044
	 58		   1.509	   0.891	  -0.038
	 59		   1.498	   0.996	  -0.008
	 60		   1.541	   1.037	   0.050
	 61		   1.513	   0.949	  -0.026
	 62		   1.480	   0.883	  -0.157
	 63		   1.507	   0.961	  -0.102
	 64		   1.536	   0.993	  -0.040
	 65		   1.564	   1.009	  -0.053
	 66		   1.497	   0.926	   0.017
	 67		   1.521	   1.003	  -0.016
	 68		   1.519	   1.033	   0.196
	 69		   1.506	   1.022	  -0.052
	 70		   1.562	   1.086	   0.143
	 71		   1.593	   1.041	   0.080
	 72		   1.601	   1.001	   0.146
	 73		   1.595	   1.032	   0.117
	 74		   1.587	   0.992	   0.000
	 75		   1.542	   0.964	  -0.022
	 76		   1.616	   0.982	   0.088
	 77		   1.599	   0.983	   0.054
	 78		   1.578	   0.989	   0.071
