# Evoluation started on 2019/09/14 10:17:11
# Generation	   Best 	   Average 	   Worst
	  0		   1.142	   0.464	  -0.494
	  1		   1.149	   1.082	   0.324
	  2		   1.166	   1.013	   0.241
	  3		   1.171	   1.037	   0.284
	  4		   1.186	   1.012	   0.294
	  5		   1.197	   1.084	   0.365
	  6		   1.262	   1.077	   0.438
	  7		   1.240	   1.076	   0.435
	  8		   1.270	   1.081	   0.324
	  9		   1.242	   0.997	   0.417
	 10		   1.312	   1.018	   0.363
	 11		   1.383	   1.026	   0.180
	 12		   1.407	   1.096	   0.498
	 13		   1.470	   1.062	   0.264
	 14		   1.583	   1.151	   0.446
	 15		   1.564	   1.136	   0.242
	 16		   1.668	   1.173	   0.425
	 17		   1.760	   1.216	  -0.089
	 18		   1.691	   1.218	   0.200
	 19		   1.717	   1.268	   0.368
	 20		   1.815	   1.349	   0.113
	 21		   1.788	   1.296	  -0.044
	 22		   1.775	   1.332	   0.432
	 23		   1.810	   1.292	  -0.001
	 24		   1.791	   1.329	   0.164
	 25		   1.776	   1.381	   0.408
	 26		   1.801	   1.341	   0.272
	 27		   1.796	   1.350	   0.236
	 28		   1.806	   1.387	   0.251
	 29		   1.792	   1.351	   0.320
	 30		   1.801	   1.346	   0.113
	 31		   1.762	   1.348	   0.155
	 32		   1.831	   1.327	   0.040
	 33		   1.789	   1.405	  -0.170
	 34		   1.826	   1.426	   0.206
	 35		   1.784	   1.358	   0.356
	 36		   1.824	   1.435	   0.406
	 37		   1.809	   1.384	  -0.174
	 38		   1.785	   1.404	  -0.291
	 39		   1.773	   1.460	   0.167
	 40		   1.847	   1.504	   0.042
	 41		   1.829	   1.507	   0.240
	 42		   1.809	   1.387	  -0.213
	 43		   1.795	   1.449	   0.215
	 44		   1.814	   1.409	   0.132
	 45		   1.782	   1.490	  -0.021
	 46		   1.837	   1.443	   0.024
	 47		   1.778	   1.534	   0.582
	 48		   1.791	   1.486	   0.345
	 49		   1.827	   1.429	  -0.058
	 50		   1.830	   1.424	  -0.081
	 51		   1.848	   1.399	   0.011
	 52		   1.828	   1.357	   0.044
	 53		   1.838	   1.353	  -0.022
	 54		   1.799	   1.363	  -0.086
	 55		   1.838	   1.385	  -0.222
	 56		   1.852	   1.373	  -0.596
	 57		   1.828	   1.288	  -0.270
	 58		   1.841	   1.272	  -0.345
	 59		   1.814	   1.333	  -0.153
	 60		   1.853	   1.398	   0.029
	 61		   1.877	   1.429	  -0.027
	 62		   1.878	   1.305	  -0.355
	 63		   1.816	   1.447	   0.180
	 64		   1.856	   1.372	  -0.288
	 65		   1.881	   1.242	  -0.251
	 66		   1.838	   1.356	  -0.024
	 67		   1.879	   1.265	  -0.420
	 68		   1.866	   1.248	  -0.290
	 69		   1.899	   1.246	  -0.028
	 70		   1.830	   1.129	  -0.291
	 71		   1.868	   1.267	  -0.100
	 72		   1.859	   1.230	  -0.096
	 73		   1.838	   1.202	  -0.004
	 74		   1.846	   1.132	  -0.299
	 75		   1.858	   1.053	  -0.482
	 76		   1.842	   1.183	  -0.402
	 77		   1.910	   1.296	  -0.203
	 78		   1.852	   1.260	  -0.100
	 79		   1.850	   1.254	   0.213
	 80		   1.835	   1.274	  -0.040
	 81		   1.871	   1.311	  -0.027
	 82		   1.811	   1.390	  -0.025
	 83		   1.835	   1.145	  -0.266
	 84		   1.839	   1.406	  -0.043
	 85		   1.862	   1.368	  -0.184
	 86		   1.865	   1.381	  -0.086
	 87		   1.891	   1.400	  -0.280
	 88		   1.851	   1.351	   0.500
	 89		   1.850	   1.261	  -0.581
	 90		   1.883	   1.322	  -0.205
	 91		   1.910	   1.161	  -0.418
	 92		   1.891	   1.284	  -0.266
	 93		   1.869	   1.357	  -0.289
	 94		   1.891	   1.367	  -0.032
	 95		   1.890	   1.326	  -0.197
	 96		   1.901	   1.502	   0.248
	 97		   1.867	   1.313	   0.203
	 98		   1.894	   1.422	   0.156
	 99		   1.884	   1.470	   0.349
	100		   1.896	   1.470	   0.674
	101		   1.894	   1.383	   0.561
	102		   1.893	   1.412	   0.242
	103		   1.899	   1.364	   0.264
	104		   1.890	   1.423	  -0.019
	105		   1.903	   1.401	   0.322
	106		   1.889	   1.368	   0.013
	107		   1.876	   1.333	  -0.109
	108		   1.889	   1.371	   0.427
	109		   1.909	   1.292	   0.177
	110		   1.898	   1.382	   0.077
	111		   1.902	   1.296	   0.227
	112		   1.898	   1.392	  -0.181
	113		   1.904	   1.314	  -0.213
	114		   1.899	   1.431	  -0.402
	115		   1.888	   1.379	   0.014
	116		   1.903	   1.381	   0.350
	117		   1.893	   1.445	   0.019
	118		   1.901	   1.417	   0.198
	119		   1.890	   1.394	   0.195
	120		   1.908	   1.380	  -0.074
	121		   1.914	   1.417	   0.303
	122		   1.899	   1.373	   0.026
	123		   1.878	   1.460	   0.139
	124		   1.914	   1.489	  -0.015
	125		   1.885	   1.502	   0.349
	126		   1.916	   1.473	  -0.117
	127		   1.883	   1.528	   0.429
	128		   1.913	   1.528	   0.436
	129		   1.884	   1.513	   0.359
	130		   1.892	   1.464	   0.562
	131		   1.896	   1.360	   0.338
	132		   1.893	   1.355	  -0.270
	133		   1.892	   1.373	  -0.467
	134		   1.893	   1.418	   0.486
	135		   1.873	   1.394	  -0.049
	136		   1.918	   1.416	  -0.081
	137		   1.886	   1.379	   0.007
	138		   1.888	   1.272	  -0.024
	139		   1.922	   1.306	  -0.341
	140		   1.891	   1.372	   0.213
	141		   1.871	   1.408	   0.110
	142		   1.903	   1.389	  -0.311
	143		   1.903	   1.387	  -0.037
	144		   1.913	   1.397	   0.050
	145		   1.908	   1.384	  -0.060
	146		   1.896	   1.332	   0.321
	147		   1.901	   1.515	   0.253
	148		   1.885	   1.402	   0.161
	149		   1.923	   1.431	  -0.009
	150		   1.907	   1.331	   0.036
	151		   1.897	   1.371	   0.270
	152		   1.917	   1.328	  -0.061
	153		   1.889	   1.381	   0.247
	154		   1.914	   1.450	   0.211
	155		   1.880	   1.342	   0.240
	156		   1.925	   1.416	   0.688
	157		   1.901	   1.247	  -0.303
	158		   1.905	   1.287	  -0.120
	159		   1.914	   1.362	  -0.269
	160		   1.922	   1.342	   0.236
	161		   1.914	   1.312	   0.066
	162		   1.916	   1.409	   0.004
	163		   1.909	   1.365	   0.188
	164		   1.913	   1.385	   0.265
	165		   1.917	   1.428	   0.573
	166		   1.899	   1.346	  -0.108
	167		   1.895	   1.410	   0.350
	168		   1.895	   1.452	  -0.341
	169		   1.899	   1.462	   0.517
	170		   1.887	   1.390	  -0.222
	171		   1.902	   1.422	  -0.196
	172		   1.910	   1.412	   0.193
	173		   1.922	   1.430	   0.063
	174		   1.910	   1.423	  -0.290
	175		   1.901	   1.371	   0.301
	176		   1.914	   1.316	  -0.187
	177		   1.931	   1.426	   0.202
	178		   1.901	   1.429	   0.406
	179		   1.901	   1.426	   0.217
	180		   1.905	   1.484	  -0.453
	181		   1.896	   1.443	  -0.454
	182		   1.900	   1.430	  -0.174
	183		   1.904	   1.322	  -0.347
	184		   1.918	   1.462	   0.198
	185		   1.903	   1.533	   0.446
	186		   1.908	   1.423	  -0.011
	187		   1.909	   1.428	   0.071
	188		   1.920	   1.398	  -0.223
	189		   1.922	   1.370	  -0.283
	190		   1.898	   1.557	   0.281
	191		   1.914	   1.455	   0.142
	192		   1.912	   1.436	   0.338
	193		   1.912	   1.476	   0.044
	194		   1.913	   1.404	   0.065
	195		   1.903	   1.472	  -0.147
	196		   1.908	   1.382	   0.119
	197		   1.892	   1.356	  -0.057
	198		   1.918	   1.455	   0.540
	199		   1.902	   1.346	  -0.195
	200		   1.903	   1.416	  -0.028
	201		   1.910	   1.404	  -0.033
	202		   1.897	   1.381	  -0.287
	203		   1.906	   1.434	   0.294
	204		   1.908	   1.382	   0.178
	205		   1.890	   1.371	  -0.072
	206		   1.902	   1.388	   0.029
	207		   1.916	   1.335	   0.270
	208		   1.923	   1.325	   0.278
	209		   1.913	   1.359	  -0.042
	210		   1.913	   1.343	  -0.070
	211		   1.913	   1.335	  -0.139
	212		   1.898	   1.455	   0.167
	213		   1.924	   1.388	  -0.044
	214		   1.931	   1.380	  -0.063
	215		   1.911	   1.365	  -0.174
	216		   1.906	   1.386	  -0.141
	217		   1.936	   1.399	  -0.400
	218		   1.903	   1.371	   0.233
	219		   1.911	   1.489	  -0.188
	220		   1.928	   1.516	   0.114
	221		   1.908	   1.461	  -0.076
	222		   1.925	   1.455	  -0.029
	223		   1.922	   1.517	  -0.268
	224		   1.892	   1.421	  -0.057
	225		   1.900	   1.457	  -0.437
	226		   1.924	   1.442	   0.453
	227		   1.891	   1.477	  -0.264
	228		   1.887	   1.470	  -0.394
	229		   1.910	   1.440	   0.030
	230		   1.913	   1.419	   0.138
	231		   1.932	   1.542	   0.632
	232		   1.929	   1.492	   0.097
	233		   1.925	   1.502	   0.281
	234		   1.909	   1.486	   0.331
	235		   1.918	   1.467	   0.108
	236		   1.906	   1.522	   0.143
	237		   1.911	   1.482	   0.529
	238		   1.915	   1.458	   0.125
	239		   1.902	   1.375	   0.212
	240		   1.906	   1.432	  -0.009
	241		   1.910	   1.418	   0.031
	242		   1.910	   1.431	   0.010
	243		   1.901	   1.408	   0.150
	244		   1.923	   1.444	  -0.086
	245		   1.912	   1.402	   0.473
	246		   1.917	   1.442	   0.542
	247		   1.914	   1.425	   0.361
	248		   1.913	   1.401	  -0.211
	249		   1.912	   1.430	  -0.215
	250		   1.904	   1.350	   0.009
	251		   1.940	   1.467	   0.236
	252		   1.914	   1.361	   0.205
	253		   1.915	   1.444	   0.289
	254		   1.898	   1.374	   0.301
	255		   1.894	   1.351	  -0.152
	256		   1.921	   1.403	  -0.088
	257		   1.904	   1.391	  -0.235
	258		   1.911	   1.391	   0.443
	259		   1.906	   1.351	   0.051
	260		   1.914	   1.417	   0.034
	261		   1.915	   1.466	   0.281
	262		   1.908	   1.468	   0.169
	263		   1.921	   1.392	   0.075
	264		   1.906	   1.452	   0.100
	265		   1.929	   1.410	   0.133
	266		   1.927	   1.402	   0.145
	267		   1.924	   1.457	   0.326
	268		   1.914	   1.452	   0.160
	269		   1.911	   1.395	   0.160
	270		   1.930	   1.437	   0.057
	271		   1.907	   1.425	  -0.055
	272		   1.916	   1.429	   0.141
	273		   1.916	   1.450	   0.184
	274		   1.931	   1.478	   0.022
	275		   1.903	   1.368	  -0.180
	276		   1.927	   1.467	   0.522
	277		   1.911	   1.504	  -0.054
	278		   1.915	   1.476	   0.212
	279		   1.909	   1.464	   0.182
	280		   1.905	   1.484	   0.193
	281		   1.893	   1.481	   0.142
	282		   1.936	   1.485	   0.473
	283		   1.898	   1.401	   0.234
	284		   1.934	   1.516	   0.533
	285		   1.924	   1.518	   0.466
	286		   1.934	   1.435	   0.408
	287		   1.931	   1.467	   0.255
	288		   1.919	   1.479	   0.193
	289		   1.901	   1.485	   0.410
	290		   1.935	   1.503	   0.203
	291		   1.903	   1.450	   0.382
	292		   1.918	   1.496	   0.132
	293		   1.908	   1.348	  -0.098
	294		   1.887	   1.450	   0.175
	295		   1.909	   1.389	   0.055
	296		   1.931	   1.510	   0.368
	297		   1.916	   1.413	   0.062
	298		   1.930	   1.459	   0.241
	299		   1.913	   1.528	   0.206
	300		   1.922	   1.487	   0.071
	301		   1.897	   1.455	   0.176
	302		   1.920	   1.431	   0.131
	303		   1.914	   1.405	   0.122
	304		   1.937	   1.489	   0.020
	305		   1.937	   1.377	   0.151
	306		   1.936	   1.393	  -0.061
	307		   1.931	   1.395	   0.025
	308		   1.912	   1.425	  -0.058
	309		   1.930	   1.451	   0.222
	310		   1.932	   1.331	  -0.489
	311		   1.914	   1.458	   0.257
	312		   1.928	   1.413	   0.055
	313		   1.930	   1.460	   0.245
	314		   1.940	   1.424	   0.081
	315		   1.923	   1.298	   0.071
	316		   1.927	   1.490	   0.139
	317		   1.916	   1.381	  -0.023
	318		   1.933	   1.432	   0.325
	319		   1.921	   1.464	  -0.123
	320		   1.937	   1.420	   0.426
	321		   1.923	   1.347	  -0.032
	322		   1.929	   1.482	   0.332
	323		   1.922	   1.459	   0.204
	324		   1.902	   1.376	   0.121
	325		   1.908	   1.397	   0.108
	326		   1.908	   1.375	   0.169
	327		   1.912	   1.401	  -0.046
	328		   1.928	   1.447	   0.087
	329		   1.932	   1.321	   0.080
	330		   1.912	   1.337	   0.475
	331		   1.924	   1.348	   0.101
	332		   1.912	   1.318	   0.154
	333		   1.922	   1.340	   0.151
	334		   1.912	   1.340	   0.489
	335		   1.897	   1.349	  -0.152
	336		   1.915	   1.363	   0.130
	337		   1.915	   1.363	  -0.072
	338		   1.928	   1.458	  -0.042
	339		   1.922	   1.396	   0.102
	340		   1.901	   1.312	  -0.280
	341		   1.930	   1.278	   0.309
	342		   1.917	   1.366	  -0.097
	343		   1.931	   1.343	   0.452
	344		   1.914	   1.390	  -0.090
	345		   1.917	   1.439	   0.098
	346		   1.898	   1.474	   0.696
	347		   1.904	   1.471	   0.163
	348		   1.917	   1.325	   0.013
	349		   1.909	   1.407	   0.324
	350		   1.910	   1.330	   0.387
	351		   1.910	   1.367	   0.086
	352		   1.899	   1.420	  -0.136
	353		   1.908	   1.348	   0.006
	354		   1.916	   1.368	  -0.141
	355		   1.918	   1.373	   0.228
	356		   1.894	   1.377	   0.173
	357		   1.916	   1.405	  -0.101
	358		   1.899	   1.351	   0.041
	359		   1.922	   1.477	   0.193
	360		   1.930	   1.456	   0.096
	361		   1.918	   1.452	   0.577
	362		   1.910	   1.443	   0.540
	363		   1.927	   1.342	   0.196
	364		   1.905	   1.308	  -0.120
	365		   1.930	   1.381	   0.300
	366		   1.919	   1.430	   0.061
	367		   1.903	   1.358	  -0.006
	368		   1.920	   1.379	   0.461
	369		   1.921	   1.426	   0.042
	370		   1.913	   1.352	   0.119
	371		   1.929	   1.424	  -0.086
	372		   1.926	   1.403	   0.618
	373		   1.920	   1.415	   0.034
	374		   1.922	   1.399	   0.103
	375		   1.914	   1.351	  -0.329
	376		   1.927	   1.418	   0.665
	377		   1.918	   1.338	   0.466
	378		   1.914	   1.370	   0.229
	379		   1.918	   1.407	   0.728
	380		   1.906	   1.396	  -0.168
	381		   1.923	   1.375	   0.213
	382		   1.911	   1.352	  -0.093
	383		   1.901	   1.440	   0.523
	384		   1.929	   1.413	   0.146
	385		   1.904	   1.310	  -0.229
	386		   1.919	   1.281	  -0.250
	387		   1.923	   1.386	  -0.217
	388		   1.934	   1.314	  -0.147
	389		   1.922	   1.354	   0.121
	390		   1.914	   1.308	   0.313
	391		   1.901	   1.381	   0.062
	392		   1.928	   1.362	  -0.012
	393		   1.905	   1.396	  -0.223
	394		   1.922	   1.392	   0.222
	395		   1.925	   1.341	   0.246
	396		   1.920	   1.374	   0.120
	397		   1.915	   1.388	   0.143
	398		   1.915	   1.378	   0.401
	399		   1.924	   1.395	  -0.049
	400		   1.926	   1.410	   0.381
	401		   1.923	   1.334	   0.134
	402		   1.915	   1.420	   0.477
	403		   1.919	   1.352	   0.101
	404		   1.923	   1.419	  -0.036
	405		   1.930	   1.426	   0.193
	406		   1.920	   1.378	   0.133
	407		   1.917	   1.356	   0.498
	408		   1.932	   1.367	   0.558
	409		   1.932	   1.363	   0.059
	410		   1.931	   1.380	   0.149
	411		   1.915	   1.341	   0.466
